date,NASDAQ_log_diff,Dow Jones_log_diff,S&P_log_diff,6-mo,10-yr,3-mo,federal fund,S&P,1-yr,5-yr,Dow Jones Commodity_log_diff,Bloomberg Commodity_log_diff,S&P GSCI Commodity_log_diff,TR_CC CRB Excess Return_log_diff,EPU,unemploy,CPI,GDP,PPI,M2,USD to JPY_log_diff,EUR to USD_log_diff,GBP to USD_log_diff,USD to CHF_log_diff,USD to CAD_log_diff,AUD to USD_log_diff,NZD to USD_log_diff,USD to HKD_log_diff,USD to SGD_log_diff
2018/3/26,2.97618132,1.435262987,1.742731213,1.94,2.85,1.79,1.761904762,2658.55,2.06,2.64,-0.37507326,-0.534486972,-0.578583872,-0.423882775,7.655171682,18.1818182,10.9090909,924.0272727,18.6363636,638.1636364,0.071176069,0.35413937,0.510771317,-0.129995738,-0.35755965,0.886739803,0.322591995,-0.007009651,-0.068731149
2018/3/27,0.853706707,0.038946777,0.292087405,1.93,2.78,1.77,1.764880952,2612.62,2.1,2.58,-0.275221504,-0.271831632,-0.078976593,-0.442638017,7.655171682,18.1818182,10.9090909,924.0272727,18.6363636,638.1636364,-1.428023419,0.764860773,0.577309507,-1.030790724,-0.275071363,0.221613961,0.840869015,-0.011469278,-0.152566968
2018/3/28,-1.630273863,-1.062291005,-1.367573312,1.95,2.77,1.73,1.767857143,2605,2.12,2.59,0.055619564,-0.225963264,-0.999006977,-0.323019226,7.655171682,18.1818182,10.9090909,924.0272727,18.6363636,638.1636364,0.389151158,0.056889757,0.398619597,0.007317774,0.294471134,-0.207289086,-0.246503379,-0.015290325,0.030494778
2018/3/29,0.686613746,0.477133138,0.559998464,1.93,2.74,1.73,1.770833333,2640.87,2.09,2.56,0.79155244,0.045151824,-0.15735827,-0.01023751,7.655171682,18.1818182,10.9090909,924.0272727,18.6363636,638.1636364,0.141030486,-0.178687507,0.07134958,0.286860127,-0.077576514,-0.027345709,-0.042868305,0.011467525,-0.015248551
2018/3/30,2.088588991,1.445212764,1.699060794,1.9275,2.7375,1.74,1.773809524,2626.1225,2.0875,2.5575,0.144302483,0.736588973,0.909282395,0.987611546,7.655171682,18.1818182,10.9090909,924.0272727,18.6363636,638.1636364,0.362891272,0.178687507,-0.23882098,-0.160282467,-0.139486248,0.241160293,0.254713723,-0.008282233,-0.030490129
2018/4/2,-1.030462222,-1.63254464,-1.25359346,1.92,2.73,1.77,1.782738095,2581.88,2.08,2.55,-0.513728534,0.26194423,-0.004678144,0.274348595,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.663516234,0.24825522,-0.113862808,-0.357352215,0.835946469,-0.285418449,-0.631439966,-0.000637066,0.068615868
2018/4/3,-1.442164562,-0.956326911,-1.150010583,1.92,2.79,1.75,1.785714286,2614.45,2.09,2.6,-0.215268172,-0.466466515,-1.054000614,-0.640696622,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.159340178,-0.057031124,-0.142146435,-0.22920258,0.281514105,-0.429845671,-0.66853152,-0.007644481,-0.072426481
2018/4/4,-0.487865963,-0.988002177,-0.683936624,1.9,2.79,1.71,1.788690476,2644.69,2.07,2.61,-0.138483233,-0.1587842,-0.476804358,-0.344482204,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.569669079,0.305904185,0.551946563,-0.249441485,0.137133923,0.422037441,0.528140053,0.00127404,-0.289182501
2018/4/5,2.307762837,2.363792441,2.21640228,1.93,2.83,1.72,1.791666667,2662.84,2.07,2.64,-0.406382018,-0.079297654,-0.214761065,-0.169235149,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,0.42928534,-0.342549882,-0.626492634,0.447358216,-0.242794605,0.136732124,0.027512209,0.00509632,0.022799818
2018/4/6,-0.508170681,-0.193438595,-0.333101735,1.91,2.77,1.73,1.794642857,2604.47,2.06,2.58,0.31257711,-0.508274658,-0.484582614,-0.460099989,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,0.135701104,-0.312976579,-0.290553673,0.297611498,0.675015318,-0.325245847,-0.682811768,-0.008281389,0.304495344
2018/4/9,-2.050106547,-1.77283298,-1.658852126,1.93,2.78,1.76,1.803571429,2613.16,2.08,2.6,-0.391756185,0.349867746,0.49837482,0.485723275,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.387896269,-0.287723336,-0.314404569,-0.073179659,0.778767796,-0.808516419,-0.76229219,-0.004458925,0.183143246
2018/4/10,0.356837365,0.899435972,0.554061949,1.93,2.8,1.74,1.806547619,2656.87,2.09,2.62,0.00316596,-0.394922939,-0.409125197,-0.658989384,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,0.383213853,-0.08898597,-0.014107357,-0.075214679,0.170794235,0.050260648,0.279739455,-0.003821778,0.034376731
2018/4/11,-1.002451868,-1.206445369,-0.821688019,1.95,2.79,1.73,1.80952381,2642.19,2.09,2.62,0.291697919,0.123950661,-0.088868383,0.030554566,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.52304794,0.328021838,-0.345010024,-0.492717029,-0.095362983,0.033521138,-0.358360073,0,-0.274683524
2018/4/12,0.471682433,0.503285143,0.289082187,1.95,2.83,1.75,1.8125,2663.99,2.11,2.67,-0.345505606,0.169271608,0.604947717,0.428747084,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.00465777,-0.02839008,-0.080799569,0.044692274,-0.198381274,-0.088935296,0.43590213,-0.001273893,0.068600178
2018/4/13,-0.696072485,-0.870171705,-0.807632236,1.97,2.82,1.76,1.81547619,2656.3,2.12,2.67,-0.369540233,-0.304482897,-0.449662555,-0.367609931,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,0.214482294,-0.404695008,-0.696379207,0.201883621,0.401136428,-0.257337473,-0.169969786,0,0.09154017
2018/4/16,-1.729025944,-0.865448789,-1.060514413,1.98,2.83,1.79,1.824404762,2677.84,2.12,2.69,-1.455333648,-0.393325225,-0.735371559,-0.366263508,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,0.121432923,0.084850204,0.335336349,-0.645840121,0.095556625,0.181354031,0.302065704,0.001910846,-0.08010223
2018/4/17,-0.194013098,0.155688872,-0.083102037,2.02,2.82,1.8,1.827380952,2706.39,2.16,2.68,-0.029512959,-1.447525553,-1.245677293,-1.296524657,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.224068808,-0.036373189,0.607157883,-0.253249741,-0.599695993,-0.208336088,0.188231498,-0.001273902,0.114451409
2018/4/18,0.786886599,0.336673126,0.574257794,2.01,2.87,1.81,1.830357143,2708.64,2.17,2.73,-0.30858718,0,0.105620361,0.085245085,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.121161299,0.234637431,0.844901182,-0.268055215,-0.351785971,0.712967237,0.829425189,0.024206905,-0.087757794
2018/4/19,1.278226326,0.822145564,0.857318047,2.01,2.92,1.82,1.833333333,2693.13,2.21,2.77,0.248035224,-0.375152156,-0.564259666,-0.590208286,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.279043991,0.462794639,0.580351619,-0.359712618,-0.731221562,0.761101941,0.85857612,0.050981068,-0.414851496
2018/4/20,0.245608972,0.058268352,-0.005617525,2.01,2.96,1.81,1.836309524,2670.14,2.22,2.8,0.371652257,0.187400154,0.606239149,0.489927491,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.970567308,0.644979172,0.443761241,-0.348200464,-0.663676065,0.862892688,0.737239331,0.024862697,-0.670012916
2018/4/23,1.715526352,1.751789383,1.347089562,2.04,2.98,1.87,1.845238095,2670.29,2.25,2.83,0.366783876,0.386933212,0.863729701,0.704086594,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.096540635,-0.188208394,-0.268639236,-0.076645976,0.140176022,0.009205863,0.435974869,-0.052268252,0.237964946
2018/4/24,0.05153061,-0.248191903,-0.183543347,2.05,3,1.87,1.848214286,2634.56,2.25,2.83,-0.103147573,0.533097664,0.012857845,0.38430468,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.559019051,0.586247451,0.33322018,-0.438306598,-0.112934958,0.51424164,0.738895306,0,-0.516758029
2018/4/25,-1.627802289,-0.985460863,-1.038012916,2.03,3.03,1.85,1.851190476,2639.4,2.26,2.84,0.788807164,-0.077920636,-0.809833872,-0.490234222,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,0.105150077,0.473963836,0.122100137,-0.607386817,-0.209953421,0.14155033,-0.036791759,0.007647306,0.045156921
2018/4/26,-0.015732016,0.04585314,-0.111301622,2.02,3,1.82,1.854166667,2666.94,2.25,2.82,0.652353067,0.838040549,0.801892067,0.459840624,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,0.247309492,-0.231080403,0.935041741,0.140617831,0.35016766,-0.366032136,-0.274096642,-0.025488747,0.350659259
2018/4/27,0.754687578,0.610799282,0.822124391,2.02,2.96,1.82,1.857142857,2669.91,2.24,2.8,0.452665539,0.68682362,1.075213765,0.900517393,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.274750608,0.429575217,0.134293979,-0.293151587,-0.116858848,0.701525048,0.715072607,-0.012104879,-0.158514526
2018/4/30,-0.907664697,0.265632473,-0.254580222,2.04,2.95,1.87,1.866071429,2648.05,2.24,2.79,1.165671123,0.384877088,0.934376271,0.471288204,7.505081524,19.047619,11.9047619,980.0428571,18.0952381,670.3857143,-0.479004588,0.722864682,1.110270344,-0.583737567,-0.046705329,0.506026781,0.498612045,-0.01082944,-0.567830801
2018/5/1,0.418786975,0.724931924,0.723190317,2.05,2.97,1.85,1.869047619,2654.8,2.26,2.82,0.124090489,1.163599713,1.689521204,1.245204547,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.027309968,0.346664229,0.312655433,-0.286593444,-0.268133139,-0.020023361,-0.071382686,-0.00445884,-0.209769331
2018/5/2,0.179716097,-0.021606879,0.22562398,2.03,2.97,1.84,1.87202381,2635.67,2.24,2.8,1.520867725,0.160771739,0.622343722,0.2967902,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.593554843,-0.313303095,-0.029468101,0.179275235,0.291483077,-0.540448316,-0.528073762,0.00445884,0.419979618
2018/5/3,-1.699186972,-1.379319047,-1.272983193,2.02,2.94,1.84,1.875,2629.73,2.24,2.78,-0.831544608,1.587059086,2.313223141,1.714568141,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.07787984,0.221299074,0.332017865,-0.238295599,-0.003892035,-0.082275042,0.371210985,-0.001273975,-0.270189297
2018/5/4,-0.768095699,-0.390005972,-0.345199507,2.03,2.95,1.84,1.87797619,2663.42,2.24,2.78,-0.711896481,-0.802469853,-0.344513544,-0.301915005,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.0137498,0.322385089,-0.184590446,-0.284608855,-0.272066708,0.297571823,-0.029918579,-0.004458783,-0.052452139
2018/5/7,-0.023258839,-0.011864313,0.026569122,2.05,2.95,1.86,1.886904762,2672.63,2.25,2.78,-1.429430407,-0.531424541,-0.14969882,-0.40114062,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.036661932,0.491855957,0.059031879,0.099770536,-0.526480002,0.847066403,0.773629101,0.003184825,-0.388785536
2018/5/8,-0.999679027,-0.745687491,-0.963560422,2.05,2.97,1.87,1.889880952,2671.92,2.26,2.81,-0.371210985,-1.3731764,-1.712339886,-1.33429497,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.57110378,0.113849604,0.014763416,-0.338814475,0.747964035,-0.089856303,-0.34393843,-0.005095671,-0.439299318
2018/5/9,-0.882616587,-0.79944308,-0.932700098,2.05,3,1.88,1.892857143,2697.79,2.27,2.84,-0.121849918,-0.283720329,-0.547553448,-0.554621093,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.323986685,-0.542782137,0.210615852,0.229072358,0.675243096,-0.977816991,0.351116408,0.001910846,0.655935566
2018/5/10,0.028363315,-0.369734962,-0.170617512,2.05,2.97,1.9,1.895833333,2723.07,2.27,2.83,0.277146677,0.045341193,-0.469863749,-0.062009097,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0,-0.213778297,-0.181082479,0.239592807,-0.219075277,-0.120728899,0.014357502,0.001273918,0.112237656
2018/5/11,-0.113944741,-0.274438958,-0.088313169,2.06,2.97,1.92,1.898809524,2727.72,2.28,2.84,-0.26765721,0.227014853,-0.156392373,-0.046481602,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.232828976,0.121504152,-0.121768986,-0.009994503,-0.124970726,0.220340422,0.662683402,-0.000636961,-0.018715026
2018/5/14,0.808650375,0.778138427,0.686567996,2.09,3,1.93,1.907738095,2730.13,2.28,2.85,-0.460779405,-0.306348455,-0.086302004,-0.257838427,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.631834644,0.749035652,0.391664704,-0.069933566,-0.517742558,0.713455268,0.847696424,-0.00127391,-0.645392179
2018/5/15,-0.632818674,-0.252732102,-0.405233619,2.09,3.08,1.92,1.910714286,2711.45,2.31,2.92,-0.078688116,-0.452131436,-0.96067741,-0.564915225,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.040772873,0.257988259,0.129660862,0.009987516,0.666162693,-0.583146498,-0.565445467,-0.001273893,0.342695709
2018/5/16,0.214197312,0.222096973,0.085621006,2.09,3.09,1.92,1.913690476,2722.46,2.32,2.94,-0.436380311,-0.022553,-0.600910302,-0.368042127,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.34364295,0.110164835,-0.199977847,-0.029959555,-0.12109613,0.055898639,0.370303563,0.012739665,-0.156593746
2018/5/17,0.381765581,-0.004491284,0.263569754,2.1,3.11,1.92,1.916666667,2720.13,2.32,2.94,0.549710824,-0.393856358,-0.488008743,-0.387024978,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.01354249,0.195204815,0.363218961,0.390176074,-0.603290727,-0.006656239,-0.609183115,-0.011465771,-0.044696067
2018/5/18,-0.538365514,-1.199329535,-0.735959018,2.09,3.06,1.91,1.919642857,2712.97,2.32,2.9,0.638303401,0.506672254,0.788590697,0.693632607,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.265999571,-0.165524304,0.282591101,0.035090358,0.755661291,-0.914337517,-0.216669159,0.01911035,0.19755854
2018/5/21,0.210932554,0.717709214,0.314066351,2.14,3.06,1.93,1.928571429,2733.01,2.35,2.9,-0.007924747,0.509252501,1.497831005,0.739716734,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.135165598,0.106073795,-0.03350645,0.457298719,-0.238220877,0.059376548,0.007214747,-0.018473397,0.070918018
2018/5/22,-0.641702451,-0.210775276,-0.324310941,2.13,3.06,1.93,1.931547619,2724.44,2.34,2.9,-0.034861426,-0.06805036,0.523706204,0,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.742152017,0.694373277,0.612330629,-0.306771847,-0.128637436,0.251090392,0.187766358,0.005732758,-0.313152657
2018/5/23,0.02060552,0.302020992,0.202525225,2.11,3.01,1.92,1.93452381,2733.29,2.29,2.83,-0.759175659,0.056705417,-0.122640079,-0.087613065,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.752277467,-0.196446937,-0.231931871,0.432770402,-0.349990635,-0.231290372,-0.202195332,0.019748682,0.294485144
2018/5/24,-0.126798004,0.236740462,0.236002818,2.09,2.98,1.91,1.9375,2727.76,2.28,2.82,-0.393883553,-0.621998047,-1.358972614,-1.30506727,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.123487861,0.611962967,0.607152753,0.212035621,-0.734870838,0.343824724,0.245576144,0.030586301,-0.193935838
2018/5/25,0.376623914,1.193736496,0.871097945,2.07,2.93,1.9,1.94047619,2721.33,2.27,2.76,1.050130485,-0.348883366,-0.154119632,-0.045751469,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.022851397,0.201955166,-0.078913256,-0.428654934,-0.146328341,0.039748262,-0.360933042,0.003186611,-0.063320609
2018/5/28,0.125857178,0.401099987,0.292060429,2.0625,2.81,1.9225,1.949404762,2697.7275,2.195,2.625,0.523661103,1.095746631,1.509556782,1.186107975,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.600437234,0.738233758,0.421592132,0.231749814,-0.207572629,0.538153642,0.628864699,-0.006373121,-0.23802451
2018/5/29,-0.886469534,-1.249597377,-1.26159117,2.06,2.77,1.93,1.952380952,2689.86,2.17,2.58,-0.544234142,0.512442048,0.885005175,0.401958799,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.137823332,-1.077457305,-0.199724974,0.222177429,1.139250384,-0.954724483,-1.339691601,-0.028036907,0.51394847
2018/5/30,0.272802404,1.026583665,0.690333688,2.08,2.84,1.94,1.955357143,2724.01,2.23,2.67,0.31539018,-0.410163501,-1.518970744,-0.766444944,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,0.096456384,-0.244043535,-0.094071614,0.337237707,-0.63880664,0.116200776,-0.247243647,0.057356626,0.141987096
2018/5/31,-1.496515431,-0.894461842,-1.079076408,2.08,2.83,1.93,1.958333333,2705.27,2.23,2.68,-0.199809772,0.318870558,0.655966041,0.318210082,7.646011174,16.5217391,12.173913,894.8217391,23.4782609,608.2478261,-0.650423693,0.282631226,-0.409121336,-0.210780269,0.019297941,0.009249044,0.274434865,-0.023583929,-0.07475518
2018/6/1,-0.687697745,-0.721879658,-0.446959509,2.1,2.89,1.92,1.961309524,2734.62,2.28,2.74,0.214097187,-0.239248192,0.227753346,0.128597533,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.269007343,-0.33393301,0.270057551,-0.022268108,0.173849259,-1.042381261,-0.681837033,-0.00637308,0.112153737
2018/6/4,-0.411957298,0.055267028,-0.070237117,2.13,2.94,1.94,1.970238095,2746.87,2.3,2.78,0.345104868,0.239248192,-0.239539915,-0.108033038,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.018214936,-0.175082782,-0.625271146,0.349776551,-0.281869793,0.414073841,0.083908729,-0.022302582,0.179708023
2018/6/5,-0.670448975,-1.387150076,-0.853088318,2.13,2.92,1.94,1.973214286,2748.8,2.32,2.76,-0.178267353,0.400023392,0.061305334,0.308975991,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.363669825,-0.472471988,-0.134278275,-0.195822848,0.181386693,-0.668741246,-0.08675186,0.001274299,0.165016539
2018/6/6,0.706984205,-0.377155235,0.07144507,2.13,2.97,1.95,1.976190476,2772.35,2.32,2.81,0.958734154,-0.045798031,-0.752314624,-0.293549844,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.441120341,-0.203622859,-0.063346564,0.626355673,-0.204518777,0.557191946,0.03270088,0.011469424,-0.120039027
2018/6/7,-0.136644049,-0.297164225,-0.312106067,2.12,2.93,1.94,1.979166667,2770.37,2.31,2.77,-0.338203677,0.966191091,0.739736106,0.805456647,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.145952135,0.254593425,0.093170602,-0.464042678,0.339808027,0.345550564,-0.085284215,0.008284291,-0.12738378
2018/6/8,-0.188429791,-0.022828327,-0.106814755,2.12,2.93,1.93,1.982142857,2779.03,2.3,2.77,-0.858784664,-0.230893661,-1.100370527,-0.645913627,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.441763214,-0.127377735,0.209017693,-0.045677165,-0.413024346,-0.155185596,0.291688513,-0.010195953,0.052432494
2018/6/11,-0.570957023,0.006239752,-0.174183224,2.11,2.96,1.94,1.991071429,2782,2.32,2.8,0.435640475,-0.79251549,-1.632196698,-0.958563866,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.303999871,0.331520195,0.07475518,-0.140960073,-0.273124364,0.474202978,0.182559882,-0.007646283,-0.14225286
2018/6/12,0.105068424,0.473181539,0.403417728,2.1,2.96,1.92,1.994047619,2786.85,2.31,2.81,-0.465778874,0.355280873,0.696583431,0.403834415,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.013592189,-0.39514827,-0.033646747,0.12472433,0.242312471,-0.059398493,-0.047098115,-0.013379589,0.089820365
2018/6/13,-0.845461452,0.10278601,-0.246846181,2.09,2.98,1.94,1.99702381,2775.63,2.35,2.85,0.217517372,-0.389596001,-1.081360789,-0.526196008,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.262455465,1.918031228,0.874745127,-1.159091162,-0.931415921,1.359119107,0.37740749,-0.012740801,-0.686569861
2018/6/14,0.189070837,0.337526101,0.101759221,2.07,2.94,1.94,2,2782.49,2.35,2.81,0.044514396,0.217528279,0.370244975,0.249980999,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.027111292,-0.379670833,-0.177067878,-0.060159424,-0.752569116,0.474646248,0.580319654,0.001274007,-0.522949731
2018/6/15,-0.008390664,0.41139921,0.21284228,2.07,2.93,1.94,2.002380952,2779.66,2.35,2.81,0.500558992,-0.011460661,0.077275322,0.102212918,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.108489297,-0.094692901,0.278929695,0.260952625,0.022722109,0.22200554,0.162921668,-0.007006838,0
2018/6/18,0.277134884,1.15627536,0.403154977,2.13,2.92,1.94,2.00952381,2773.75,2.35,2.8,-0.849782326,0.574648174,0.664270577,0.646354974,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.448766647,0.28434813,0.545022355,0.108596204,-0.611691984,0.567339088,0.464266145,0.000636965,-0.33606029
2018/6/19,-0.721349659,0.171846517,-0.171069734,2.13,2.89,1.94,2.011904762,2762.59,2.34,2.77,0.813032012,-0.815019147,-0.648195929,-0.53891885,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.267689187,0.142477843,0.018977853,-0.209043201,-0.21058181,0.185758987,0.485367303,0.04332314,-0.162086531
2018/6/20,0.885095749,0.798465139,0.636570769,2.14,2.93,1.94,2.014285714,2767.32,2.36,2.8,-0.217030597,0.734369336,1.731586501,1.018684531,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.340406547,-0.271827234,-0.526247263,0.412475434,-0.052576237,-0.132913815,-0.232805262,0.002549005,0.029450744
2018/6/21,0.261330806,-0.486068271,-0.186024934,2.12,2.9,1.94,2.016666667,2749.76,2.34,2.77,0.549873508,-0.207087051,-0.415841414,0.087948478,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.004546384,-0.464277336,-0.188622359,0.409122474,0.417615686,-0.815306272,-0.540631956,0,-0.025769875
2018/6/22,2.112548785,1.343723715,1.381979067,2.11,2.9,1.93,2.019047619,2754.88,2.33,2.77,-0.667766112,0.449231879,0.261350745,0.451304099,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,0.191126338,-0.393802409,-0.101708332,0.09924956,-0.256043517,0.325864772,0.282271385,-0.015293053,-0.275689858
2018/6/25,-0.392483695,-0.124897232,-0.220215415,2.13,2.87,1.93,2.026190476,2717.07,2.34,2.75,0.259866706,-0.644421102,-0.617519217,-0.761365843,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.24112293,0.479617226,0.441485161,-0.37218377,-0.075182321,0.307987654,0.613605903,-0.022935195,-0.073389112
2018/6/26,1.55320207,0.683959717,0.864152139,2.14,2.88,1.93,2.028571429,2723.06,2.33,2.75,-1.450093159,0.275672125,1.112575523,0.808168933,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.204271616,0.805951998,0.820205851,-0.654024568,-0.255197917,0.705997094,0.876016384,0.01656378,-0.325930012
2018/6/27,-0.783881216,-0.407418668,-0.615961504,2.1,2.83,1.93,2.030952381,2699.63,2.33,2.71,-1.165341161,-1.223221883,-1.800406069,-1.404909219,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.208380596,-0.116769394,0.274903766,-0.043115766,0.661855605,-0.187847164,0.68504542,-0.003822654,0.032910976
2018/6/28,-0.088184484,-0.2283478,-0.075809435,2.11,2.84,1.93,2.033333333,2716.31,2.33,2.73,-0.811589679,-0.893620561,-2.004334002,-1.091624796,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.185365245,-0.993492463,-1.008092227,0.712283819,0.898226653,-0.720880098,-0.286990936,0.033134526,0.311361265
2018/6/29,-0.761245725,-0.147266549,-0.306331827,2.11,2.85,1.93,2.035714286,2718.37,2.33,2.73,0.06172173,-0.505477066,-1.183967998,-0.868823973,8.490353095,19.047619,13.8095238,980.0428571,26.1904762,670.7095238,-0.176004739,0.381606209,0.516091006,-0.309480733,-0.406527791,0.901915041,1.033462804,0.009560077,-0.472156506
2018/7/2,0.862891178,0.546018435,0.495963281,2.14,2.87,1.98,2.042857143,2726.71,2.34,2.75,-0.151150624,0.179432593,-0.021187976,-0.236103895,10.16680168,17.2727273,13.1818182,945.3954545,25.4545455,641.8727273,0.279947806,-0.171688599,-0.391107559,0.112794082,0.357048277,-0.626101284,-0.77609667,-0.001912089,0.321849448
2018/7/3,-0.55664911,-0.37555318,-0.430111354,2.12,2.83,1.98,2.045238095,2713.22,2.33,2.72,0.152694156,-0.21304039,-0.312835983,-0.20050132,10.16680168,17.2727273,13.1818182,945.3954545,25.4545455,641.8727273,0.063322631,0.021444962,-0.280048624,-0.032239865,-0.026632678,0.048752083,-0.189391194,0.021034985,0.014654162
2018/7/4,-0.553567673,-0.374148054,-0.428269316,2.115,2.835,1.97,2.047619048,2724.915,2.325,2.73,0.066394401,0.280410705,0.799431378,0.075140893,10.16680168,17.2727273,13.1818182,945.3954545,25.4545455,641.8727273,-0.122086335,-0.286981115,0.079393588,-0.084580225,0.072305207,-0.069058438,-0.233286191,-0.049711927,-0.021980437
2018/7/5,-1.335027376,-0.408660354,-0.844553208,2.11,2.84,1.96,2.05,2736.61,2.32,2.74,-1.668045568,0.0112328,-0.07840268,0.08522799,10.16680168,17.2727273,13.1818182,945.3954545,25.4545455,641.8727273,0.185449089,-0.456612055,-0.501764771,0.37915502,0.354671157,-0.565564269,-0.819556331,-0.011468474,0.521503991
2018/7/6,-0.878112475,-1.300404427,-0.878434362,2.13,2.82,1.97,2.052380952,2759.82,2.34,2.71,0.493376972,-1.604670046,-2.117352566,-1.784563327,10.16680168,17.2727273,13.1818182,945.3954545,25.4545455,641.8727273,-0.3705549,-0.055334456,0.203420548,-0.18269823,-0.171772158,-0.494100013,-0.087725717,-0.005096678,0.125271746
2018/7/9,-0.038671256,-0.575779441,-0.34671898,2.15,2.86,1.98,2.05952381,2784.17,2.34,2.75,0.195587129,0.543148262,0.152480023,0.548379706,10.16680168,17.2727273,13.1818182,945.3954545,25.4545455,641.8727273,-0.121712098,0.051076872,-0.109295807,-0.032265546,-0.026693615,0.092457982,0.026309635,0,-0.029489826
2018/7/10,0.550408767,0.883558808,0.711946195,2.15,2.87,1.99,2.061904762,2793.84,2.36,2.77,0.689123369,0.13346682,0.049780017,-0.029719154,10.16680168,17.2727273,13.1818182,945.3954545,25.4545455,641.8727273,-0.914845611,0.597832509,0.513596295,-0.394410355,-0.733188461,1.255943717,1.130520328,-0.010192576,-0.536667342
